epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
495,26.33,9,3,31,3,80.00,150.00,100.00,97.06,95.44,0,26.35,1.95,0,0,7,3,1,935
496,26.38,9,5,31,3,80.00,150.00,100.00,97.93,97.78,0,26.40,2.00,0,0,9,7,0,942
497,26.44,9,3,30,3,80.00,150.00,100.00,96.31,96.46,0,26.45,1.81,0,0,7,4,0,946
498,26.49,9,4,30,3,80.00,150.00,100.00,95.70,96.18,0,26.51,1.87,0,0,4,2,0,948
499,26.54,9,1,30,3,80.00,150.00,100.00,98.07,96.53,0,26.56,1.92,0,0,7,4,0,952
500,26.60,9,3,33,3,80.00,150.00,100.00,98.30,97.08,0,26.61,1.97,0,0,9,3,3,952
501,26.65,9,2,33,3,80.00,150.00,100.00,97.91,96.07,0,26.67,1.95,0,0,5,2,1,953
502,26.70,9,1,33,3,80.00,150.00,100.00,96.68,96.25,0,26.72,2.00,0,0,4,2,0,955
503,26.76,9,5,33,3,80.00,150.00,100.00,95.79,94.31,0,26.77,2.00,0,0,4,2,1,956
504,26.81,9,2,32,3,80.00,150.00,100.00,96.83,96.37,0,26.83,1.95,0,0,7,6,0,962
505,26.86,9,4,32,3,80.00,150.00,100.00,97.88,96.71,0,26.88,2.00,0,0,8,2,0,964
506,26.92,9,3,33,3,80.00,150.00,100.00,97.00,93.85,0,26.93,1.97,0,0,9,4,2,966
507,26.97,9,7,33,3,80.00,150.00,100.00,96.07,95.30,0,26.99,2.00,0,0,6,5,1,970
508,27.02,9,5,32,3,80.00,150.00,100.00,97.47,96.65,0,27.04,2.00,0,0,8,2,1,971
509,27.08,9,3,29,3,80.00,150.00,100.00,96.80,97.27,0,27.09,1.95,0,0,5,2,0,973
510,27.13,9,2,29,3,80.00,150.00,100.00,96.69,96.87,0,27.15,2.00,0,0,5,3,0,976
511,27.18,9,3,29,3,80.00,150.00,100.00,98.60,97.13,0,27.20,2.00,0,0,9,5,1,980
512,27.24,9,4,25,3,80.00,150.00,100.00,97.70,97.48,0,27.25,2.00,0,0,5,1,0,981
513,27.29,9,3,25,3,80.00,150.00,100.00,97.15,96.87,0,27.31,1.95,0,0,5,2,1,982
514,27.34,9,2,26,3,80.00,150.00,100.00,96.49,96.49,0,27.36,2.00,0,0,5,2,1,983
515,27.40,9,1,25,3,80.00,150.00,100.00,96.38,96.27,0,27.41,1.97,0,0,5,3,0,986
516,27.45,9,4,25,3,80.00,150.00,100.00,95.69,94.93,0,27.47,1.84,0,0,4,2,1,987
517,27.50,9,4,25,3,80.00,150.00,100.00,95.73,96.44,0,27.52,1.89,0,0,6,4,0,991
518,27.56,9,7,26,3,80.00,150.00,100.00,95.08,96.28,0,27.57,1.95,0,0,7,4,1,994
519,27.61,9,4,27,3,80.00,150.00,100.00,96.87,94.16,0,27.63,2.00,0,0,4,1,1,994
520,27.66,9,5,27,3,80.00,150.00,100.00,95.55,97.48,0,27.68,1.97,0,0,3,0,1,993
521,27.72,9,5,26,3,80.00,150.00,100.00,97.39,96.92,0,27.73,1.92,0,0,7,5,1,997
522,27.77,9,5,26,3,80.00,150.00,100.00,97.00,96.65,0,27.79,1.97,0,0,5,2,0,999
523,27.82,9,6,25,3,80.00,150.00,100.00,95.60,97.32,0,27.84,2.00,0,0,4,2,0,1001
524,27.88,9,2,23,3,80.00,150.00,100.00,96.38,96.87,0,27.89,1.92,0,0,4,1,0,1002
525,27.93,9,2,25,3,80.00,150.00,100.00,97.59,94.86,0,27.95,1.97,0,0,8,6,2,1006
526,27.98,9,2,25,3,80.00,150.00,100.00,96.59,94.90,0,28.00,2.00,0,0,4,1,1,1006
527,28.04,9,1,24,3,80.00,150.00,100.00,96.93,95.19,0,28.05,1.95,0,0,5,2,0,1008
528,28.09,9,2,25,3,80.00,150.00,100.00,95.89,98.10,0,28.11,2.00,0,0,4,1,1,1008
529,28.14,9,2,25,3,80.00,150.00,100.00,94.93,95.76,0,28.16,1.92,0,0,2,0,1,1007
530,28.20,9,4,25,3,80.00,150.00,100.00,97.49,96.03,0,28.21,1.97,0,0,9,3,0,1010
531,28.25,9,2,27,3,80.00,150.00,100.00,96.84,97.04,0,28.27,1.97,0,0,6,3,3,1010
532,28.30,9,5,27,3,80.00,150.00,100.00,96.10,97.08,0,28.32,1.97,0,0,6,1,1,1010
533,28.36,9,4,26,3,80.00,150.00,100.00,94.81,96.47,0,28.37,1.79,0,0,5,2,0,1012
534,28.41,9,2,27,3,80.00,150.00,100.00,95.27,95.04,0,28.43,1.84,0,0,4,1,1,1012
535,28.46,9,3,28,3,80.00,150.00,100.00,97.46,96.10,0,28.48,1.89,0,0,7,3,1,1014
536,28.52,9,2,28,3,80.00,150.00,100.00,96.60,97.78,0,28.53,1.95,0,0,5,3,0,1017
537,28.57,9,7,28,3,80.00,150.00,100.00,96.31,97.08,0,28.59,2.00,0,0,5,4,0,1021
538,28.62,9,3,27,3,80.00,150.00,100.00,95.03,95.85,0,28.64,1.97,0,0,4,2,2,1021
539,28.68,9,3,28,3,80.00,150.00,100.00,95.22,98.49,0,28.69,1.92,0,0,6,3,2,1022
540,28.73,9,3,30,3,80.00,150.00,100.00,96.56,96.99,0,28.75,1.97,0,0,5,3,2,1023
541,28.78,9,5,29,3,80.00,150.00,100.00,96.42,95.61,0,28.80,1.89,0,0,7,4,0,1027
542,28.84,9,4,30,3,80.00,150.00,100.00,95.99,96.58,0,28.85,1.95,0,0,5,3,1,1029
543,28.89,9,6,30,3,80.00,150.00,100.00,98.03,97.93,0,28.91,2.00,0,0,9,5,0,1034
544,28.94,9,5,30,3,80.00,150.00,100.00,96.90,97.14,0,28.96,1.97,0,0,5,2,2,1034
545,29.00,9,2,29,3,80.00,150.00,100.00,96.18,95.32,0,29.01,2.00,0,0,8,4,0,1038
546,29.05,9,2,30,3,80.00,150.00,100.00,95.93,96.68,0,29.07,1.89,0,0,4,0,2,1036
547,29.10,9,1,30,3,80.00,150.00,100.00,97.61,97.60,0,29.12,1.95,0,0,6,3,0,1039
548,29.16,9,2,31,3,80.00,150.00,100.00,96.95,97.41,0,29.17,2.00,0,0,5,4,1,1042
549,29.21,9,4,30,3,80.00,150.00,100.00,96.00,94.65,0,29.23,1.92,0,0,4,3,0,1045
550,29.26,9,2,30,3,80.00,150.00,100.00,95.76,98.43,0,29.28,1.97,0,0,6,1,0,1046
551,29.32,9,3,31,3,80.00,150.00,100.00,97.29,97.27,0,29.33,1.97,0,0,9,3,2,1047
552,29.37,9,2,31,3,80.00,150.00,100.00,97.84,97.59,0,29.39,1.92,0,0,7,4,1,1050
553,29.42,9,5,31,3,80.00,150.00,100.00,97.70,96.98,0,29.44,1.97,0,0,8,3,0,1053
554,29.48,9,2,31,3,80.00,150.00,100.00,97.22,96.33,0,29.49,1.95,0,0,6,4,1,1056
555,29.53,9,2,32,3,80.00,150.00,100.00,97.48,98.31,0,29.55,2.00,0,0,7,5,1,1060
556,29.58,9,3,31,3,80.00,150.00,100.00,96.28,96.83,0,29.60,1.97,0,0,4,2,0,1062
557,29.64,9,1,31,3,80.00,150.00,100.00,96.74,95.79,0,29.65,2.00,0,0,7,4,1,1065
558,29.69,9,2,30,3,80.00,150.00,100.00,97.56,97.13,0,29.71,2.00,0,0,8,7,0,1072
559,29.77,9,0,32,3,80.00,150.00,100.00,97.14,96.89,0,29.79,1.84,0,0,10,3,3,1072
560,29.82,9,2,33,3,80.00,150.00,100.00,97.72,98.41,0,29.84,1.92,0,0,11,5,1,1076
561,29.88,9,2,34,3,80.00,150.00,100.00,96.27,96.55,0,29.89,1.97,0,0,4,0,1,1075
562,29.93,9,1,32,3,80.00,150.00,100.00,96.94,97.64,0,29.95,1.97,0,0,6,4,0,1079
563,29.98,9,0,33,3,80.00,150.00,100.00,97.43,97.27,0,30.00,1.89,0,0,8,5,2,1082
564,30.04,0,5,33,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,9,0,0,0,0
565,30.09,0,11,33,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
566,30.14,0,17,32,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
567,30.20,0,24,31,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
568,30.25,0,27,29,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
569,30.30,0,28,27,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.89,0,0,0,0,0,0
570,30.36,0,31,27,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
571,30.41,0,38,27,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
572,30.46,0,40,25,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.84,0,0,0,0,0,0
573,30.52,0,44,25,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.89,0,0,0,0,0,0
574,30.57,0,48,25,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
575,30.62,0,52,25,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
576,30.68,0,49,22,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
577,30.73,0,52,20,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
578,30.78,0,51,19,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
579,30.84,0,54,19,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
580,30.89,0,51,18,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
581,30.94,0,51,17,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
582,31.00,0,48,16,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
583,31.05,0,42,14,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.92,0,0,0,0,0,0
584,31.10,0,42,14,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
585,31.16,0,39,13,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.87,0,0,0,0,0,0
586,31.21,0,39,13,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.92,0,0,0,0,0,0
587,31.26,0,39,13,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
588,31.32,0,36,12,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
589,31.37,0,33,11,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
590,31.42,0,30,10,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
591,31.48,0,30,10,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
592,31.53,0,24,8,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.89,0,0,0,0,0,0
593,31.58,0,24,8,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
594,31.64,0,24,8,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
595,31.69,0,21,7,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
596,31.74,0,18,6,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
597,31.80,0,9,3,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.95,0,0,0,0,0,0
598,31.85,0,9,3,3,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0,0,0,0,0,0
599,31.90,0,6,2,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.92,0,0,0,0,0,0
600,31.96,0,6,2,3,0.00,0.00,0.00,0.00,0.00,0,0.00,1.97,0,0,0,0,0,0
601,32.01,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
602,32.06,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
603,32.12,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
604,32.17,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
605,32.22,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
606,32.28,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
607,32.33,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
608,32.38,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
609,32.44,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
610,32.49,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
611,32.54,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
612,32.60,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
613,32.65,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
614,32.70,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
615,32.76,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
616,32.81,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
617,32.86,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
618,32.92,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
619,32.97,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
620,33.02,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
621,33.08,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
622,33.13,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
623,33.18,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
624,33.24,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
625,33.29,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
626,33.34,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
627,33.40,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
628,33.45,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
629,33.50,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
630,33.56,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
631,33.61,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
632,33.66,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
633,33.72,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
634,33.77,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
635,33.82,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
636,33.88,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
637,33.93,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
638,33.98,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
639,34.04,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
640,34.09,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
641,34.14,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
642,34.20,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
643,34.25,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
644,34.30,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
645,34.36,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
