epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
734,39.12,0,184,65,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
735,39.18,0,188,65,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
736,39.23,0,184,63,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
737,39.28,0,184,63,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
738,39.34,0,181,62,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
739,39.39,0,184,62,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
740,39.47,0,181,61,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
741,39.52,0,179,60,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
742,39.58,0,178,60,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
743,39.63,0,177,60,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
744,39.68,0,172,59,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
745,39.74,0,171,59,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
746,39.79,0,165,57,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
747,39.84,0,162,56,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
748,39.90,0,162,56,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
749,39.95,0,162,56,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
750,40.00,0,154,54,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
751,40.06,0,152,53,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
752,40.11,0,151,52,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
753,40.16,0,148,51,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
754,40.22,0,139,48,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
755,40.27,0,136,47,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
756,40.32,0,130,46,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
757,40.38,0,127,45,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
758,40.43,0,127,44,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
759,40.48,0,125,44,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
760,40.54,0,117,43,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
761,40.59,0,110,42,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
762,40.64,0,111,42,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
763,40.70,0,103,40,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
764,40.75,0,103,38,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
765,40.80,0,106,38,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
766,40.86,0,101,37,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
767,40.91,0,97,36,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
768,40.96,0,86,33,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
769,41.02,0,83,33,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
770,41.07,0,79,30,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
771,41.12,0,80,30,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
772,41.18,0,71,27,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
773,41.23,0,63,25,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
774,41.28,0,57,23,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
775,41.34,0,49,20,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
776,41.39,0,40,15,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
777,41.44,0,36,14,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
778,41.50,0,30,12,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
779,41.55,0,32,12,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
780,41.60,0,31,11,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
781,41.66,0,20,7,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
782,41.71,0,17,6,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
783,41.76,0,13,5,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
784,41.82,0,10,4,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
785,41.87,0,8,3,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
786,41.92,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
787,41.98,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
788,42.03,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
789,42.08,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
790,42.14,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
791,42.19,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
792,42.24,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
793,42.30,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
794,42.35,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
795,42.40,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
796,42.46,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
797,42.51,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
798,42.56,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
799,42.62,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
800,42.67,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
801,42.72,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
802,42.78,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
803,42.83,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
804,42.88,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
805,42.94,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
806,42.99,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
807,43.04,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
808,43.10,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
809,43.15,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
810,43.20,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
811,43.26,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
812,43.31,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
813,43.36,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
814,43.42,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
815,43.47,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
816,43.52,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
817,43.58,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
818,43.63,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
819,43.68,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
820,43.74,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
821,43.79,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
822,43.84,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
823,43.90,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
824,43.95,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
825,44.00,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
826,44.08,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
827,44.14,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
828,44.19,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
829,44.24,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
830,44.30,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
831,44.35,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
832,44.40,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
833,44.46,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
834,44.51,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
835,44.56,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
836,44.62,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
837,44.67,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
838,44.72,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
839,44.78,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
840,44.83,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
841,44.88,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
842,44.94,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
843,44.99,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
844,45.04,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
845,45.10,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
846,45.15,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
847,45.20,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
848,45.26,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
849,45.31,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
850,45.36,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
851,45.42,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
852,45.47,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
853,45.52,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
854,45.58,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
855,45.63,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
856,45.68,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
857,45.74,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
858,45.79,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
859,45.84,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
860,45.90,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
861,45.95,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
862,46.00,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
863,46.06,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
864,46.11,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
865,46.16,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
866,46.22,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
867,46.27,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
868,46.32,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
869,46.38,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
870,46.43,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
871,46.48,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
872,46.54,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
873,46.59,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
874,46.64,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
875,46.70,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
876,46.75,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
877,46.80,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
878,46.86,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
879,46.91,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0
